228 1.789005e+01 -1.728252e-03 2.046216e-01 1.062065e-05 2.995683e+01 1.800137e+01
229 1.776932e+01 -2.425258e-03 2.043473e-01 1.052940e-05 8.673275e+00 1.800139e+01
230 1.780782e+01 -2.191583e-03 2.040703e-01 1.043892e-05 2.107611e+01 1.800140e+01
231 1.779172e+01 -2.275988e-03 2.037906e-01 1.034921e-05 1.681509e+01 1.800141e+01
232 1.773293e+01 -2.606142e-03 2.035083e-01 1.026026e-05 1.344664e+01 1.800142e+01
233 1.770673e+01 -2.745779e-03 2.032235e-01 1.017209e-05 1.597221e+01 1.800144e+01
234 1.772910e+01 -2.605401e-03 2.029362e-01 1.008467e-05 1.978253e+01 1.800145e+01
235 1.773820e+01 -2.542122e-03 2.026464e-01 9.998017e-06 1.874952e+01 1.800146e+01
236 1.772342e+01 -2.615658e-03 2.023542e-01 9.912116e-06 1.686655e+01 1.800147e+01
237 1.771846e+01 -2.632620e-03 2.020597e-01 9.826966e-06 1.763358e+01 1.800149e+01
238 1.778563e+01 -2.240090e-03 2.017629e-01 9.742564e-06 2.334951e+01 1.800150e+01
239 1.773901e+01 -2.494768e-03 2.014638e-01 9.658905e-06 1.435709e+01 1.800151e+01
240 1.770167e+01 -2.694895e-03 2.011626e-01 9.575985e-06 1.506226e+01 1.800152e+01
241 1.778236e+01 -2.229279e-03 2.008592e-01 9.493801e-06 2.443826e+01 1.800154e+01
242 1.767326e+01 -2.832168e-03 2.005537e-01 9.412348e-06 9.351667e+00 1.800155e+01
243 1.765594e+01 -2.916608e-03 2.002462e-01 9.331623e-06 1.660846e+01 1.800156e+01
244 1.763283e+01 -3.032553e-03 1.999368e-01 9.251620e-06 1.613272e+01 1.800157e+01
245 1.765533e+01 -2.893902e-03 1.996254e-01 9.172336e-06 1.977099e+01 1.800159e+01
246 1.760978e+01 -3.133680e-03 1.993121e-01 9.093766e-06 1.432301e+01 1.800160e+01
247 1.762166e+01 -3.053863e-03 1.989969e-01 9.015905e-06 1.890865e+01 1.800161e+01
248 1.765380e+01 -2.863097e-03 1.986800e-01 8.938749e-06 2.054644e+01 1.800163e+01
249 1.766996e+01 -2.761681e-03 1.983614e-01 8.862294e-06 1.927993e+01 1.800164e+01
250 1.764145e+01 -2.905911e-03 1.980410e-01 8.786535e-06 1.568110e+01 1.800165e+01
251 1.767294e+01 -2.721102e-03 1.977191e-01 8.711468e-06 2.051485e+01 1.800167e+01
252 1.773139e+01 -2.390866e-03 1.973955e-01 8.637086e-06 2.272243e+01 1.800168e+01
253 1.778885e+01 -2.068797e-03 1.970704e-01 8.563387e-06 2.268187e+01 1.800169e+01
254 1.783189e+01 -1.827457e-03 1.967437e-01 8.490365e-06 2.154987e+01 1.800171e+01
255 1.783429e+01 -1.807633e-03 1.964156e-01 8.418015e-06 1.826872e+01 1.800172e+01
256 1.782880e+01 -1.830457e-03 1.960861e-01 8.346332e-06 1.762577e+01 1.800173e+01
257 1.779646e+01 -1.997187e-03 1.957553e-01 8.275312e-06 1.542748e+01 1.800175e+01
258 1.776605e+01 -2.152222e-03 1.954231e-01 8.204949e-06 1.556112e+01 1.800176e+01
259 1.773531e+01 -2.307666e-03 1.950896e-01 8.135240e-06 1.551236e+01 1.800177e+01
260 1.774909e+01 -2.224857e-03 1.947549e-01 8.066178e-06 1.914679e+01 1.800179e+01
